8.218000000000000000e+03,2.251000000000000000e+03,1.599000000000000000e+03,1.340000000000000000e+03,1.337000000000000000e+03,1.250000000000000000e+03,6.050000000000000000e+02
1.525000000000000000e+03,4.190000000000000000e+02,3.010000000000000000e+02,2.720000000000000000e+02,2.530000000000000000e+02,1.890000000000000000e+02,9.800000000000000000e+01
4.479000000000000000e+03,9.260000000000000000e+02,6.660000000000000000e+02,5.440000000000000000e+02,4.860000000000000000e+02,3.810000000000000000e+02,3.310000000000000000e+02
